ED_num,AD_num,zohran25,cuomo25,lander25,total25,districtid,public_housing,selected_devs,cuomo_share,mamdani_share,lander_share,leader_name,category
ED   55,AD 41,42,72,5,130,41055,FALSE,FALSE,0.5538461538461539,0.3230769230769231,0.038461538461538464,Cuomo,Cuomo 40‑60%
ED   55,AD 42,60,184,4,268,42055,FALSE,FALSE,0.6865671641791045,0.22388059701492538,0.014925373134328358,Cuomo,Cuomo 60‑80%
ED   55,AD 43,203,85,42,365,43055,FALSE,FALSE,0.2328767123287671,0.5561643835616439,0.11506849315068493,Mamdani,Mamdani 40‑60%
ED   55,AD 44,101,16,37,157,44055,FALSE,FALSE,0.10191082802547771,0.643312101910828,0.2356687898089172,Mamdani,Mamdani 60‑80%
ED   55,AD 45,2,0,0,2,45055,FALSE,FALSE,0,1,0,Mamdani,Mamdani 80%+
ED   55,AD 46,18,23,1,45,46055,FALSE,FALSE,0.5111111111111111,0.4,0.022222222222222223,Cuomo,Cuomo 40‑60%
ED   55,AD 47,3,8,0,11,47055,FALSE,FALSE,0.7272727272727273,0.2727272727272727,0,Cuomo,Cuomo 60‑80%
ED   55,AD 49,0,0,0,0,49055,FALSE,FALSE,NA,NA,NA,NA,NA
ED   55,AD 50,90,16,35,145,50055,FALSE,FALSE,0.1103448275862069,0.6206896551724138,0.2413793103448276,Mamdani,Mamdani 60‑80%
ED   55,AD 52,48,57,7,118,52055,TRUE,FALSE,0.4830508474576271,0.4067796610169492,0.059322033898305086,Cuomo,Cuomo 40‑60%
ED   55,AD 53,271,44,29,360,53055,FALSE,FALSE,0.12222222222222222,0.7527777777777778,0.08055555555555556,Mamdani,Mamdani 60‑80%
ED   55,AD 54,180,52,6,251,54055,FALSE,FALSE,0.20717131474103587,0.7171314741035857,0.02390438247011952,Mamdani,Mamdani 60‑80%
ED   55,AD 55,39,85,0,142,55055,FALSE,FALSE,0.5985915492957746,0.2746478873239437,0,Cuomo,Cuomo 40‑60%
ED   55,AD 56,125,81,18,265,56055,FALSE,FALSE,0.30566037735849055,0.4716981132075472,0.06792452830188679,Mamdani,Mamdani 40‑60%
ED   55,AD 57,440,75,67,623,57055,FALSE,FALSE,0.12038523274478331,0.7062600321027287,0.10754414125200643,Mamdani,Mamdani 60‑80%
ED   55,AD 58,28,88,0,129,58055,FALSE,FALSE,0.6821705426356589,0.21705426356589147,0,Cuomo,Cuomo 60‑80%
ED   55,AD 59,61,103,29,226,59055,FALSE,FALSE,0.4557522123893805,0.26991150442477874,0.12831858407079647,Cuomo,Cuomo 40‑60%
ED   55,AD 60,49,118,2,182,60055,FALSE,FALSE,0.6483516483516484,0.2692307692307692,0.01098901098901099,Cuomo,Cuomo 60‑80%
ED   55,AD 62,28,72,8,117,62055,FALSE,FALSE,0.6153846153846154,0.23931623931623933,0.06837606837606838,Cuomo,Cuomo 60‑80%
ED   55,AD 63,48,46,10,107,63055,FALSE,FALSE,0.42990654205607476,0.4485981308411215,0.09345794392523364,Mamdani,Mamdani 40‑60%
ED   55,AD 64,0,0,0,0,64055,FALSE,FALSE,NA,NA,NA,NA,NA
ED   55,AD 65,125,87,19,248,65055,FALSE,FALSE,0.35080645161290325,0.5040322580645161,0.07661290322580645,Mamdani,Mamdani 40‑60%
ED   55,AD 66,135,62,58,280,66055,FALSE,FALSE,0.22142857142857142,0.48214285714285715,0.20714285714285716,Mamdani,Mamdani 40‑60%
ED   55,AD 67,95,82,28,233,67055,TRUE,FALSE,0.351931330472103,0.40772532188841204,0.12017167381974249,Mamdani,Mamdani 40‑60%
ED   55,AD 68,122,216,105,499,68055,FALSE,FALSE,0.43286573146292584,0.24448897795591182,0.21042084168336672,Cuomo,Cuomo 40‑60%
ED   55,AD 69,115,41,75,252,69055,FALSE,FALSE,0.1626984126984127,0.45634920634920634,0.2976190476190476,Mamdani,Mamdani 40‑60%
ED   55,AD 70,214,92,45,389,70055,FALSE,FALSE,0.2365038560411311,0.5501285347043702,0.11568123393316196,Mamdani,Mamdani 40‑60%
ED   55,AD 71,227,115,54,460,71055,FALSE,FALSE,0.25,0.4934782608695652,0.11739130434782609,Mamdani,Mamdani 40‑60%
ED   55,AD 72,123,86,17,240,72055,FALSE,FALSE,0.35833333333333334,0.5125,0.07083333333333333,Mamdani,Mamdani 40‑60%
ED   55,AD 73,45,237,66,376,73055,FALSE,FALSE,0.6303191489361702,0.1196808510638298,0.17553191489361702,Cuomo,Cuomo 60‑80%
ED   55,AD 74,94,169,85,391,74055,FALSE,FALSE,0.4322250639386189,0.24040920716112532,0.21739130434782608,Cuomo,Cuomo 40‑60%
ED   55,AD 75,107,52,25,203,75055,FALSE,FALSE,0.2561576354679803,0.5270935960591133,0.12315270935960591,Mamdani,Mamdani 40‑60%
ED   55,AD 76,320,121,110,592,76055,FALSE,FALSE,0.20439189189189189,0.5405405405405406,0.1858108108108108,Mamdani,Mamdani 40‑60%
ED   55,AD 77,0,0,0,0,77055,FALSE,FALSE,NA,NA,NA,NA,NA
ED   55,AD 79,83,235,7,409,79055,FALSE,FALSE,0.5745721271393643,0.20293398533007334,0.017114914425427872,Cuomo,Cuomo 40‑60%
ED   55,AD 80,76,62,2,148,80055,FALSE,FALSE,0.4189189189189189,0.5135135135135135,0.013513513513513514,Mamdani,Mamdani 40‑60%
ED   55,AD 81,32,82,0,128,81055,FALSE,FALSE,0.640625,0.25,0,Cuomo,Cuomo 60‑80%
ED   55,AD 82,81,246,2,398,82055,FALSE,FALSE,0.6180904522613065,0.20351758793969849,0.005025125628140704,Cuomo,Cuomo 60‑80%
ED   55,AD 83,29,66,1,106,83055,FALSE,FALSE,0.6226415094339622,0.27358490566037735,0.009433962264150943,Cuomo,Cuomo 60‑80%
ED   55,AD 84,79,118,1,226,84055,FALSE,FALSE,0.5221238938053098,0.3495575221238938,0.004424778761061947,Cuomo,Cuomo 40‑60%
ED   55,AD 85,0,0,0,0,85055,FALSE,FALSE,NA,NA,NA,NA,NA
ED   55,AD 87,0,0,0,0,87055,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 23,29,30,1,64,23056,FALSE,FALSE,0.46875,0.453125,0.015625,Cuomo,Cuomo 40‑60%
ED   56,AD 24,87,116,15,235,24056,FALSE,FALSE,0.49361702127659574,0.3702127659574468,0.06382978723404255,Cuomo,Cuomo 40‑60%
ED   56,AD 26,89,95,31,240,26056,FALSE,FALSE,0.3958333333333333,0.37083333333333335,0.12916666666666668,Cuomo,Cuomo 0‑40%
ED   56,AD 27,0,0,0,0,27056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 28,105,90,40,266,28056,FALSE,FALSE,0.3383458646616541,0.39473684210526316,0.15037593984962405,Mamdani,Mamdani 0‑40%
ED   56,AD 29,49,99,2,167,29056,FALSE,FALSE,0.592814371257485,0.2934131736526946,0.011976047904191617,Cuomo,Cuomo 40‑60%
ED   56,AD 30,127,57,9,204,30056,FALSE,FALSE,0.27941176470588236,0.6225490196078431,0.04411764705882353,Mamdani,Mamdani 60‑80%
ED   56,AD 31,66,87,0,178,31056,FALSE,FALSE,0.4887640449438202,0.3707865168539326,0,Cuomo,Cuomo 40‑60%
ED   56,AD 32,30,166,0,283,32056,FALSE,FALSE,0.5865724381625441,0.10600706713780919,0,Cuomo,Cuomo 40‑60%
ED   56,AD 33,57,156,4,250,33056,FALSE,FALSE,0.624,0.228,0.016,Cuomo,Cuomo 60‑80%
ED   56,AD 34,79,77,3,168,34056,FALSE,FALSE,0.4583333333333333,0.47023809523809523,0.017857142857142856,Mamdani,Mamdani 40‑60%
ED   56,AD 35,0,0,0,0,35056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 36,270,209,123,650,36056,FALSE,FALSE,0.32153846153846155,0.4153846153846154,0.18923076923076923,Mamdani,Mamdani 40‑60%
ED   56,AD 37,192,45,17,269,37056,FALSE,FALSE,0.16728624535315986,0.7137546468401487,0.06319702602230483,Mamdani,Mamdani 60‑80%
ED   56,AD 41,76,70,6,167,41056,FALSE,FALSE,0.41916167664670656,0.4550898203592814,0.03592814371257485,Mamdani,Mamdani 40‑60%
ED   56,AD 42,69,172,6,269,42056,FALSE,FALSE,0.6394052044609665,0.25650557620817843,0.022304832713754646,Cuomo,Cuomo 60‑80%
ED   56,AD 43,313,101,56,504,43056,FALSE,FALSE,0.2003968253968254,0.621031746031746,0.1111111111111111,Mamdani,Mamdani 60‑80%
ED   56,AD 44,277,46,151,502,44056,FALSE,FALSE,0.09163346613545817,0.5517928286852589,0.300796812749004,Mamdani,Mamdani 40‑60%
ED   56,AD 45,0,0,0,0,45056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 46,33,75,9,132,46056,FALSE,FALSE,0.5681818181818182,0.25,0.06818181818181818,Cuomo,Cuomo 40‑60%
ED   56,AD 47,5,6,0,13,47056,FALSE,FALSE,0.46153846153846156,0.38461538461538464,0,Cuomo,Cuomo 40‑60%
ED   56,AD 50,460,49,102,636,50056,FALSE,FALSE,0.0770440251572327,0.7232704402515723,0.16037735849056603,Mamdani,Mamdani 60‑80%
ED   56,AD 52,26,42,4,79,52056,TRUE,FALSE,0.5316455696202531,0.3291139240506329,0.05063291139240506,Cuomo,Cuomo 40‑60%
ED   56,AD 53,315,83,46,456,53056,FALSE,FALSE,0.18201754385964913,0.6907894736842105,0.10087719298245613,Mamdani,Mamdani 60‑80%
ED   56,AD 54,217,72,9,315,54056,FALSE,FALSE,0.22857142857142856,0.6888888888888889,0.02857142857142857,Mamdani,Mamdani 60‑80%
ED   56,AD 55,88,149,4,277,55056,FALSE,FALSE,0.5379061371841155,0.3176895306859206,0.01444043321299639,Cuomo,Cuomo 40‑60%
ED   56,AD 56,298,93,34,479,56056,FALSE,FALSE,0.1941544885177453,0.6221294363256785,0.0709812108559499,Mamdani,Mamdani 60‑80%
ED   56,AD 57,388,74,66,571,57056,FALSE,FALSE,0.1295971978984238,0.6795096322241682,0.11558669001751314,Mamdani,Mamdani 60‑80%
ED   56,AD 58,29,102,2,156,58056,FALSE,FALSE,0.6538461538461539,0.1858974358974359,0.01282051282051282,Cuomo,Cuomo 60‑80%
ED   56,AD 59,68,130,17,238,59056,FALSE,FALSE,0.5462184873949579,0.2857142857142857,0.07142857142857142,Cuomo,Cuomo 40‑60%
ED   56,AD 60,21,87,1,128,60056,FALSE,FALSE,0.6796875,0.1640625,0.0078125,Cuomo,Cuomo 60‑80%
ED   56,AD 62,44,85,16,151,62056,FALSE,FALSE,0.5629139072847682,0.2913907284768212,0.10596026490066225,Cuomo,Cuomo 40‑60%
ED   56,AD 63,47,74,7,137,63056,FALSE,FALSE,0.5401459854014599,0.34306569343065696,0.051094890510948905,Cuomo,Cuomo 40‑60%
ED   56,AD 64,0,0,0,0,64056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 65,52,136,14,220,65056,FALSE,FALSE,0.6181818181818182,0.23636363636363636,0.06363636363636363,Cuomo,Cuomo 60‑80%
ED   56,AD 66,208,58,123,436,66056,FALSE,FALSE,0.13302752293577982,0.47706422018348627,0.28211009174311924,Mamdani,Mamdani 40‑60%
ED   56,AD 67,119,101,75,320,67056,FALSE,FALSE,0.315625,0.371875,0.234375,Mamdani,Mamdani 0‑40%
ED   56,AD 68,71,43,11,141,68056,TRUE,FALSE,0.3049645390070922,0.5035460992907801,0.07801418439716312,Mamdani,Mamdani 40‑60%
ED   56,AD 69,107,135,102,392,69056,FALSE,FALSE,0.34438775510204084,0.2729591836734694,0.2602040816326531,Cuomo,Cuomo 0‑40%
ED   56,AD 70,212,80,50,390,70056,FALSE,FALSE,0.20512820512820512,0.5435897435897435,0.1282051282051282,Mamdani,Mamdani 40‑60%
ED   56,AD 71,186,80,30,336,71056,FALSE,FALSE,0.23809523809523808,0.5535714285714286,0.08928571428571429,Mamdani,Mamdani 40‑60%
ED   56,AD 72,120,64,4,199,72056,FALSE,FALSE,0.32160804020100503,0.6030150753768844,0.020100502512562814,Mamdani,Mamdani 60‑80%
ED   56,AD 73,31,242,53,353,73056,FALSE,FALSE,0.6855524079320113,0.08781869688385269,0.1501416430594901,Cuomo,Cuomo 60‑80%
ED   56,AD 74,40,65,32,152,74056,FALSE,FALSE,0.4276315789473684,0.2631578947368421,0.21052631578947367,Cuomo,Cuomo 40‑60%
ED   56,AD 75,154,55,38,261,75056,FALSE,FALSE,0.210727969348659,0.5900383141762452,0.14559386973180077,Mamdani,Mamdani 40‑60%
ED   56,AD 76,374,110,103,630,76056,FALSE,FALSE,0.1746031746031746,0.5936507936507937,0.1634920634920635,Mamdani,Mamdani 40‑60%
ED   56,AD 77,0,0,0,0,77056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   56,AD 79,35,117,7,195,79056,TRUE,FALSE,0.6,0.1794871794871795,0.035897435897435895,Cuomo,Cuomo 60‑80%
ED   56,AD 80,123,45,4,179,80056,FALSE,FALSE,0.25139664804469275,0.6871508379888268,0.0223463687150838,Mamdani,Mamdani 60‑80%
ED   56,AD 81,142,154,30,360,81056,FALSE,FALSE,0.42777777777777776,0.39444444444444443,0.08333333333333333,Cuomo,Cuomo 40‑60%
ED   56,AD 82,63,198,4,310,82056,FALSE,FALSE,0.6387096774193548,0.2032258064516129,0.012903225806451613,Cuomo,Cuomo 60‑80%
ED   56,AD 83,47,113,1,183,83056,FALSE,FALSE,0.6174863387978142,0.2568306010928962,0.00546448087431694,Cuomo,Cuomo 60‑80%
ED   56,AD 84,22,42,0,71,84056,TRUE,FALSE,0.5915492957746479,0.30985915492957744,0,Cuomo,Cuomo 40‑60%
ED   56,AD 85,0,0,0,0,85056,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 23,67,34,2,107,23057,FALSE,FALSE,0.3177570093457944,0.6261682242990654,0.018691588785046728,Mamdani,Mamdani 60‑80%
ED   57,AD 24,89,72,5,188,24057,FALSE,FALSE,0.3829787234042553,0.4734042553191489,0.026595744680851064,Mamdani,Mamdani 40‑60%
ED   57,AD 26,103,99,19,253,26057,FALSE,FALSE,0.391304347826087,0.40711462450592883,0.07509881422924901,Mamdani,Mamdani 40‑60%
ED   57,AD 27,0,0,0,0,27057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 28,98,90,29,257,28057,FALSE,FALSE,0.35019455252918286,0.38132295719844356,0.11284046692607004,Mamdani,Mamdani 0‑40%
ED   57,AD 29,45,62,2,125,29057,FALSE,FALSE,0.496,0.36,0.016,Cuomo,Cuomo 40‑60%
ED   57,AD 30,0,0,0,0,30057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 31,90,99,5,203,31057,FALSE,FALSE,0.4876847290640394,0.4433497536945813,0.024630541871921183,Cuomo,Cuomo 40‑60%
ED   57,AD 32,37,168,2,292,32057,FALSE,FALSE,0.5753424657534246,0.1267123287671233,0.00684931506849315,Cuomo,Cuomo 40‑60%
ED   57,AD 33,55,92,1,179,33057,FALSE,FALSE,0.5139664804469274,0.30726256983240224,0.00558659217877095,Cuomo,Cuomo 40‑60%
ED   57,AD 34,7,7,0,14,34057,FALSE,FALSE,0.5,0.5,0,Tie,Tie
ED   57,AD 35,0,0,0,0,35057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 36,391,64,45,512,36057,FALSE,FALSE,0.125,0.763671875,0.087890625,Mamdani,Mamdani 60‑80%
ED   57,AD 37,324,32,31,396,37057,FALSE,FALSE,0.08080808080808081,0.8181818181818182,0.07828282828282829,Mamdani,Mamdani 80%+
ED   57,AD 41,49,47,5,103,41057,FALSE,FALSE,0.4563106796116505,0.47572815533980584,0.04854368932038835,Mamdani,Mamdani 40‑60%
ED   57,AD 42,9,417,10,443,42057,FALSE,FALSE,0.9413092550790068,0.020316027088036117,0.022573363431151242,Cuomo,Cuomo 80%+
ED   57,AD 43,353,129,42,569,43057,FALSE,FALSE,0.22671353251318102,0.6203866432337434,0.07381370826010544,Mamdani,Mamdani 60‑80%
ED   57,AD 44,210,107,32,368,44057,FALSE,FALSE,0.2907608695652174,0.5706521739130435,0.08695652173913043,Mamdani,Mamdani 40‑60%
ED   57,AD 46,17,53,7,85,46057,FALSE,FALSE,0.6235294117647059,0.2,0.08235294117647059,Cuomo,Cuomo 60‑80%
ED   57,AD 47,0,0,0,0,47057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 50,522,42,106,688,50057,FALSE,FALSE,0.061046511627906974,0.7587209302325582,0.15406976744186046,Mamdani,Mamdani 60‑80%
ED   57,AD 52,212,57,147,455,52057,FALSE,FALSE,0.12527472527472527,0.46593406593406594,0.3230769230769231,Mamdani,Mamdani 40‑60%
ED   57,AD 53,31,84,0,122,53057,TRUE,FALSE,0.6885245901639344,0.2540983606557377,0,Cuomo,Cuomo 60‑80%
ED   57,AD 54,184,64,8,271,54057,FALSE,FALSE,0.23616236162361623,0.6789667896678967,0.02952029520295203,Mamdani,Mamdani 60‑80%
ED   57,AD 55,104,108,5,252,55057,FALSE,FALSE,0.42857142857142855,0.4126984126984127,0.01984126984126984,Cuomo,Cuomo 40‑60%
ED   57,AD 56,27,22,2,54,56057,FALSE,FALSE,0.4074074074074074,0.5,0.037037037037037035,Mamdani,Mamdani 40‑60%
ED   57,AD 57,344,99,93,582,57057,FALSE,FALSE,0.17010309278350516,0.5910652920962199,0.15979381443298968,Mamdani,Mamdani 40‑60%
ED   57,AD 58,80,118,0,237,58057,FALSE,FALSE,0.4978902953586498,0.33755274261603374,0,Cuomo,Cuomo 40‑60%
ED   57,AD 59,67,111,20,215,59057,FALSE,FALSE,0.5162790697674419,0.3116279069767442,0.09302325581395349,Cuomo,Cuomo 40‑60%
ED   57,AD 60,38,74,1,132,60057,FALSE,FALSE,0.5606060606060606,0.2878787878787879,0.007575757575757576,Cuomo,Cuomo 40‑60%
ED   57,AD 62,26,22,2,53,62057,FALSE,FALSE,0.41509433962264153,0.49056603773584906,0.03773584905660377,Mamdani,Mamdani 40‑60%
ED   57,AD 63,49,37,5,97,63057,FALSE,FALSE,0.38144329896907214,0.5051546391752577,0.05154639175257732,Mamdani,Mamdani 40‑60%
ED   57,AD 64,0,0,0,0,64057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 65,462,65,97,662,65057,FALSE,FALSE,0.09818731117824774,0.6978851963746223,0.14652567975830816,Mamdani,Mamdani 60‑80%
ED   57,AD 66,185,98,108,448,66057,FALSE,FALSE,0.21875,0.41294642857142855,0.24107142857142858,Mamdani,Mamdani 40‑60%
ED   57,AD 67,240,163,88,557,67057,FALSE,FALSE,0.2926391382405745,0.43087971274685816,0.15798922800718132,Mamdani,Mamdani 40‑60%
ED   57,AD 68,90,39,15,163,68057,TRUE,FALSE,0.2392638036809816,0.5521472392638037,0.09202453987730061,Mamdani,Mamdani 40‑60%
ED   57,AD 69,85,112,98,322,69057,FALSE,FALSE,0.34782608695652173,0.2639751552795031,0.30434782608695654,Cuomo,Cuomo 0‑40%
ED   57,AD 70,154,60,44,292,70057,FALSE,FALSE,0.2054794520547945,0.5273972602739726,0.1506849315068493,Mamdani,Mamdani 40‑60%
ED   57,AD 71,156,81,21,296,71057,FALSE,FALSE,0.27364864864864863,0.527027027027027,0.07094594594594594,Mamdani,Mamdani 40‑60%
ED   57,AD 72,125,87,4,227,72057,FALSE,FALSE,0.3832599118942731,0.5506607929515418,0.01762114537444934,Mamdani,Mamdani 40‑60%
ED   57,AD 73,31,249,63,372,73057,FALSE,FALSE,0.6693548387096774,0.08333333333333333,0.1693548387096774,Cuomo,Cuomo 60‑80%
ED   57,AD 74,130,191,138,508,74057,FALSE,FALSE,0.37598425196850394,0.2559055118110236,0.27165354330708663,Cuomo,Cuomo 0‑40%
ED   57,AD 75,213,115,43,403,75057,FALSE,FALSE,0.2853598014888337,0.5285359801488834,0.10669975186104218,Mamdani,Mamdani 40‑60%
ED   57,AD 76,125,156,81,403,76057,FALSE,FALSE,0.3870967741935484,0.31017369727047145,0.20099255583126552,Cuomo,Cuomo 0‑40%
ED   57,AD 77,0,0,0,0,77057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   57,AD 79,25,42,0,79,79057,FALSE,FALSE,0.5316455696202531,0.31645569620253167,0,Cuomo,Cuomo 40‑60%
ED   57,AD 80,150,74,5,244,80057,FALSE,FALSE,0.30327868852459017,0.6147540983606558,0.020491803278688523,Mamdani,Mamdani 60‑80%
ED   57,AD 81,36,87,2,142,81057,FALSE,FALSE,0.6126760563380281,0.2535211267605634,0.014084507042253521,Cuomo,Cuomo 60‑80%
ED   57,AD 82,98,254,5,411,82057,FALSE,FALSE,0.6180048661800487,0.2384428223844282,0.012165450121654502,Cuomo,Cuomo 60‑80%
ED   57,AD 83,11,15,1,28,83057,FALSE,FALSE,0.5357142857142857,0.39285714285714285,0.03571428571428571,Cuomo,Cuomo 40‑60%
ED   57,AD 84,46,105,5,177,84057,FALSE,FALSE,0.5932203389830508,0.2598870056497175,0.02824858757062147,Cuomo,Cuomo 40‑60%
ED   57,AD 85,0,0,0,0,85057,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 23,31,23,0,61,23058,FALSE,FALSE,0.3770491803278688,0.5081967213114754,0,Mamdani,Mamdani 40‑60%
ED   58,AD 24,72,150,39,281,24058,FALSE,FALSE,0.5338078291814946,0.25622775800711745,0.1387900355871886,Cuomo,Cuomo 40‑60%
ED   58,AD 26,32,30,3,69,26058,FALSE,FALSE,0.43478260869565216,0.463768115942029,0.043478260869565216,Mamdani,Mamdani 40‑60%
ED   58,AD 27,0,0,0,0,27058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 28,99,114,27,257,28058,FALSE,FALSE,0.44357976653696496,0.3852140077821012,0.10505836575875487,Cuomo,Cuomo 40‑60%
ED   58,AD 29,132,99,4,250,29058,FALSE,FALSE,0.396,0.528,0.016,Mamdani,Mamdani 40‑60%
ED   58,AD 30,0,0,0,0,30058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 31,0,0,0,0,31058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 32,39,159,4,264,32058,FALSE,FALSE,0.6022727272727273,0.14772727272727273,0.015151515151515152,Cuomo,Cuomo 60‑80%
ED   58,AD 33,51,92,0,168,33058,FALSE,FALSE,0.5476190476190477,0.30357142857142855,0,Cuomo,Cuomo 40‑60%
ED   58,AD 34,0,0,0,0,34058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 35,0,0,0,0,35058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 36,256,35,38,342,36058,FALSE,FALSE,0.1023391812865497,0.7485380116959064,0.1111111111111111,Mamdani,Mamdani 60‑80%
ED   58,AD 37,129,24,10,166,37058,FALSE,FALSE,0.14457831325301204,0.7771084337349398,0.060240963855421686,Mamdani,Mamdani 60‑80%
ED   58,AD 41,48,96,16,178,41058,FALSE,FALSE,0.5393258426966292,0.2696629213483146,0.0898876404494382,Cuomo,Cuomo 40‑60%
ED   58,AD 42,26,393,6,446,42058,FALSE,FALSE,0.8811659192825112,0.05829596412556054,0.013452914798206279,Cuomo,Cuomo 80%+
ED   58,AD 43,271,110,27,449,43058,FALSE,FALSE,0.24498886414253898,0.6035634743875279,0.060133630289532294,Mamdani,Mamdani 60‑80%
ED   58,AD 44,188,96,66,368,44058,FALSE,FALSE,0.2608695652173913,0.5108695652173914,0.1793478260869565,Mamdani,Mamdani 40‑60%
ED   58,AD 46,18,52,5,81,46058,FALSE,FALSE,0.6419753086419753,0.2222222222222222,0.06172839506172839,Cuomo,Cuomo 60‑80%
ED   58,AD 50,411,70,88,598,50058,FALSE,FALSE,0.11705685618729098,0.6872909698996655,0.14715719063545152,Mamdani,Mamdani 60‑80%
ED   58,AD 52,95,14,16,132,52058,FALSE,FALSE,0.10606060606060606,0.7196969696969697,0.12121212121212122,Mamdani,Mamdani 60‑80%
ED   58,AD 53,237,25,27,291,53058,FALSE,FALSE,0.0859106529209622,0.8144329896907216,0.09278350515463918,Mamdani,Mamdani 80%+
ED   58,AD 54,3,8,0,14,54058,FALSE,FALSE,0.5714285714285714,0.21428571428571427,0,Cuomo,Cuomo 40‑60%
ED   58,AD 55,0,0,0,0,55058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 56,438,105,35,622,56058,FALSE,FALSE,0.16881028938906753,0.7041800643086816,0.05627009646302251,Mamdani,Mamdani 60‑80%
ED   58,AD 57,369,46,83,528,57058,FALSE,FALSE,0.08712121212121213,0.6988636363636364,0.1571969696969697,Mamdani,Mamdani 60‑80%
ED   58,AD 58,50,173,6,260,58058,FALSE,FALSE,0.6653846153846154,0.19230769230769232,0.023076923076923078,Cuomo,Cuomo 60‑80%
ED   58,AD 59,18,44,5,76,59058,FALSE,FALSE,0.5789473684210527,0.23684210526315788,0.06578947368421052,Cuomo,Cuomo 40‑60%
ED   58,AD 60,43,82,4,146,60058,FALSE,FALSE,0.5616438356164384,0.2945205479452055,0.0273972602739726,Cuomo,Cuomo 40‑60%
ED   58,AD 62,19,23,3,50,62058,FALSE,FALSE,0.46,0.38,0.06,Cuomo,Cuomo 40‑60%
ED   58,AD 63,33,44,7,88,63058,FALSE,FALSE,0.5,0.375,0.07954545454545454,Cuomo,Cuomo 40‑60%
ED   58,AD 64,0,0,0,0,64058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 65,256,64,44,385,65058,FALSE,FALSE,0.16623376623376623,0.6649350649350649,0.11428571428571428,Mamdani,Mamdani 60‑80%
ED   58,AD 66,153,146,98,440,66058,FALSE,FALSE,0.33181818181818185,0.3477272727272727,0.22272727272727272,Mamdani,Mamdani 0‑40%
ED   58,AD 67,169,65,56,325,67058,FALSE,FALSE,0.2,0.52,0.1723076923076923,Mamdani,Mamdani 40‑60%
ED   58,AD 68,69,74,1,153,68058,TRUE,FALSE,0.48366013071895425,0.45098039215686275,0.006535947712418301,Cuomo,Cuomo 40‑60%
ED   58,AD 69,213,185,146,608,69058,FALSE,FALSE,0.3042763157894737,0.3503289473684211,0.24013157894736842,Mamdani,Mamdani 0‑40%
ED   58,AD 70,113,80,15,248,70058,FALSE,FALSE,0.3225806451612903,0.45564516129032256,0.06048387096774194,Mamdani,Mamdani 40‑60%
ED   58,AD 71,161,96,31,324,71058,FALSE,FALSE,0.2962962962962963,0.49691358024691357,0.09567901234567901,Mamdani,Mamdani 40‑60%
ED   58,AD 72,236,97,36,403,72058,FALSE,FALSE,0.24069478908188585,0.5856079404466501,0.08933002481389578,Mamdani,Mamdani 40‑60%
ED   58,AD 73,58,174,63,315,73058,FALSE,FALSE,0.5523809523809524,0.18412698412698414,0.2,Cuomo,Cuomo 40‑60%
ED   58,AD 74,90,72,49,233,74058,FALSE,FALSE,0.3090128755364807,0.38626609442060084,0.21030042918454936,Mamdani,Mamdani 0‑40%
ED   58,AD 75,137,96,58,326,75058,FALSE,FALSE,0.294478527607362,0.42024539877300615,0.17791411042944785,Mamdani,Mamdani 40‑60%
ED   58,AD 76,221,205,103,579,76058,FALSE,FALSE,0.3540587219343696,0.38169257340241797,0.17789291882556132,Mamdani,Mamdani 0‑40%
ED   58,AD 77,0,0,0,0,77058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 80,0,0,0,0,80058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 81,28,110,3,155,81058,FALSE,FALSE,0.7096774193548387,0.18064516129032257,0.01935483870967742,Cuomo,Cuomo 60‑80%
ED   58,AD 82,78,292,12,450,82058,FALSE,FALSE,0.6488888888888888,0.17333333333333334,0.02666666666666667,Cuomo,Cuomo 60‑80%
ED   58,AD 83,0,0,0,0,83058,FALSE,FALSE,NA,NA,NA,NA,NA
ED   58,AD 84,0,0,0,0,84058,FALSE,FALSE,NA,NA,NA,NA,NA
